"","Genes","L_C","L_PC","L_PI","L_HS","L_CoE","B_C","B_PC","B_PI","B_HS","B_CoE","Di_mean","Di_sd","CI_mean","CI_sd","plastic","L_N","L_NDi","B_N","B_NDi","I","na_count"
"123","FAM188A",0.26134734830387,0.00172001911132346,0.054180602006689,0.682752030578118,0.495450953219831,0.239225991399904,0.00172001911132346,0.0324892498805542,0.726564739608218,0.512545103361074,0.6713796893185,0.336878987544639,0.992292128691242,0.0861040593581361,0.386527384974147,0.491566265060241,0,0.612091560370435,0.117770400139787,0.000150602409638554,0
"124","PKIA",0.445649577141765,0.00133785656266425,0.00238902957618615,0.550623536719385,0.516083601518202,0.219886282192174,0.00133785656266425,0.00229346839313871,0.776482392852023,0.474001739400529,0.741697570907102,0.308716053266977,0.995780185451106,0.0638905308729269,0.421357369823698,0.0443381180223286,0,0.718469431380932,0,0.000212652844231792,0
"129","NOS1AP",0.270186335403727,0.00100334448160535,0.104395604395604,0.624414715719064,0.524548587315881,0.19168657429527,0.000907787864309603,0.0978021978021978,0.709603440038223,0.491092820509958,0.829916468546512,0.261991227802195,0.996372802280114,0.0593765612662239,0.322851668890167,0.331255565449688,0,0.762092793682132,0,0.00050884111436204,0
"133","CDX1",0.204242511107926,0.000573312311881898,0.12073001767713,0.674454158903062,0.47443900056697,0.158281974105394,0.000573312311881898,0.141178156800917,0.699966556781807,0.503024912635417,0.980568511606201,0.123197777285843,0.997007704663181,0.0520468439184542,0.38149442544671,0.828588200763135,0.191370707367185,0.736624203821656,0.0573248407643312,0.000293513354857646,0
"139","CRY1",0.239978978548564,0.000334432181931107,0.095169843772395,0.66451674549711,0.498266843200666,0.208781233576991,0.000334432181931107,0.0755816731164302,0.715302661124648,0.501051079670088,0.833278456906463,0.301180330761289,0.99880332226617,0.0335439110723572,0.333790630142567,0.606949587012247,0,0.808860547071656,0.0657828494713878,0.000142409569923099,0
"141","CIR1",0.357494385780496,0.00224568780161498,0.0330641693344164,0.607195757083473,0.497583068366451,0.344689187252138,0.00219790721009126,0.0323952410530842,0.620717664484686,0.497657329144896,0.562203674995768,0.447019790211174,0.990398811029474,0.095837748975689,0.25718742795137,0.190731054616227,0,0.118921642731167,0,0.000608198515995621,0
"142","RPS7",0.243633236179464,0.00606813512351283,0.0175354770892064,0.732763151607817,0.497857580599549,0.207224425438387,0.00592479334894166,0.0167232070333031,0.770127574179368,0.504150775806185,0.905233440287236,0.182599908370374,0.973589261769268,0.156958579449903,0.376790148269581,0.684426962274271,0,0.793598004572854,0,0.000893974611121044,0
"143","SPRY1",0.223251815055407,0.00124188001528468,0.0427015666794039,0.732804738249904,0.505865907352963,0.181601069927398,0.00119411539931219,0.0458062667176156,0.771398547955674,0.513166950356387,0.906595106141272,0.214576931446765,0.9930238687956,0.0827047008658073,0.451662437943442,0.790489810511262,0.102252413299964,0.809862097785207,0.0808608441287087,0.000178762960314623,0
"145","E2F3",0.290840460604902,0.00320129963208945,0.101199292847245,0.604758946915763,0.495471701423908,0.181996273113861,0.00329686081513689,0.0973768455253476,0.717330020545654,0.521178453176223,0.720216272033617,0.326905521187032,0.987382454773353,0.109359695212084,0.347144827609522,0.345019342359768,0.0166827852998066,0.764705882352941,0.0184246112237999,0.000846228239845261,0
"147","PSMB10",0.245532728141424,0.00100334448160535,0.0344959388437649,0.718967988533206,0.502079669779816,0.218299092212136,0.00100334448160535,0.0218346870520784,0.758862876254181,0.522241617866554,0.851616026643046,0.223349344742464,0.994583071856173,0.0727587112545807,0.320152273112784,0.625297517851071,0,0.845849019219338,0.0744997027937389,0.000170010200612037,0
"148","YTHDC1",0.252412804586718,0.0043956043956044,0.0180602006688963,0.725131390348782,0.49482735373368,0.227902532250358,0.00434782608695652,0.0266602962255136,0.741089345437172,0.482906765929159,0.541628213752499,0.404378761035508,0.980291255422219,0.136932667853581,0.338231414112061,0.695637058925778,0.0566660872588215,0.818970289721351,0,0.000869111767773336,0
"149","GRAP",0.249820839902537,0.000382208207921265,0.00979408532798242,0.740002866561559,0.484897635247759,0.211313362954469,0.000382208207921265,0.0096985332760021,0.778605895561607,0.501166736644513,0.937641318140422,0.164910365542764,0.998404489017863,0.0385053784561047,0.382073347605318,0.802829841969864,0,0.85002157962883,0,0.000183755972069092,0
"150","OSM",0.217409989494795,9.55018622863146e-05,0.0894852449622768,0.693009263680642,0.488705177142732,0.181740043930857,9.55018622863146e-05,0.0844236462611021,0.733740807945755,0.548563096321618,0.871101911381522,0.287634332833281,0.999858336874912,0.0119022319372657,0.431019773195327,0.7948358998289,0.390107326178255,0.850430416068867,0.424497847919656,0.000155545185876497,0
"152","GRB7",0.300874384824884,0.00678484399636867,0.0421424817239237,0.650198289454823,0.491628956779245,0.298963161163935,0.00673706340484495,0.0462993931864876,0.648000382244732,0.553246997942284,0.566124296452172,0.396544373886165,0.976362933533017,0.148983154851258,0.322214630872161,0.339161316760005,0.0816828302144516,0.161666892900774,0.0574182163703,0.00163912033875154,0
"156","SH3BGRL",0.297472889695696,0.00501600343954522,0.0861797162375197,0.611331390627239,0.543074770110168,0.202742081880285,0.00492046051688721,0.0621028997277027,0.730234557875125,0.496690085606702,0.906089760032944,0.208399110504074,0.981023432972307,0.134208045391362,0.466954346900126,0.107177974434612,0,0.829466973614308,0.106251106782362,0.00012291052114061,0
"157","COL4A1",0.218947066692146,0.000525511179055991,0.0698452130708962,0.710682209057902,0.534007381971484,0.201223007834894,0.000525511179055991,0.0704184979935028,0.727832982992547,0.5175837288254,0.943115090634893,0.192624041009479,0.998727145774017,0.0356276752547968,0.41776801287905,0.755284015852048,0.258586525759577,0.789889415481833,0.248025276461295,0.000330250990752972,0
"158","RAB35",0.394906588943571,4.77805915237231e-05,0.0128529791198815,0.592192651345024,0.481888141227286,0.216589421377037,4.77805915237231e-05,0.0124707343876917,0.770892063643748,0.493441850941264,0.597646688317325,0.389280422721544,0.999858336874923,0.0119022319363183,0.373888061368121,0.192735793790275,0,0.768091762252346,0,0,0
"160","MCM3",0.202359910189653,0.00549371805283524,0.046195003105145,0.745951368652367,0.524309068761407,0.19290116084651,0.00544594659150623,0.0489179764008981,0.752734916161085,0.521536910475634,0.836036634042286,0.249029990227437,0.974910760551714,0.153486756604738,0.491096070151074,0.57878901842798,0.086874764949229,0.740726429675425,0.044822256568779,0.0024445280180519,0
"161","FKBP2",0.234459362606909,0.000382244732189785,0.00401356968799274,0.761144822972908,0.526955167581599,0.234507143198433,0.000334464140666061,0.00387022791342157,0.76128816474748,0.508972356591689,0.85564136422517,0.216869619189161,0.9980691413136,0.0433642301537686,0.287792418451286,0.717943588717744,0,0.736389111289031,0,0.0002000400080016,0
"162","KLF4",0.202607823470411,0.0141376510483832,0.091369346133639,0.691885179347567,0.512583084446348,0.191097100826288,0.0138988393752687,0.0918469694798682,0.703157090318575,0.500371252575075,0.869593851696991,0.282560934412736,0.947474406726022,0.220914314310787,0.453018922096302,0.776933808711828,0.329561308324291,0.852453740949316,0.309412711182623,0.00108510308479306,0
"166","YWHAB",0.2422953796168,0.00673706340484495,0.0404223804290697,0.710545176549286,0.517331072424805,0.25705958239763,0.00678484399636867,0.0390845238664055,0.697071049739596,0.514926704806831,0.709285805667469,0.311187118415338,0.942250419228009,0.208188858902584,0.358666531870798,0.578078573786728,0,0.439905362776025,0,0.00775833608451634,0
"169","CPSF1",0.242522694696608,0.000191113234591495,0.0134734830387004,0.7438127090301,0.489000507974926,0.216579073100812,0.000286669851887243,0.0136168179646441,0.769517439082656,0.509915317415905,0.651893167963439,0.397614548302901,0.999150279570085,0.029135215938897,0.320017074178993,0.685192092502797,0,0.755597014925373,0,0,0
"171","CFH",0.222641509433962,0.000143300692620014,0.0933842846907093,0.683830905182708,0.490805520069784,0.20004776689754,0.000143300692620014,0.0909481729161691,0.708860759493671,0.505233136231141,0.914859888495916,0.246067534442489,0.999716673749823,0.0168311053590766,0.428602527574839,0.841516845444931,0.324822480737271,0.892370795734208,0.334372436423298,0.000151080223598731,0
"176","DCAF6",0.318123178364948,0.00487362033541975,0.029671747336232,0.6473314539634,0.547176150301176,0.339624444550624,0.00487362033541975,0.0293850637870897,0.626116871326867,0.556181013550388,0.63224120162748,0.413010464178183,0.979900377302085,0.13758351971589,0.215330561555669,0.105405771575667,0,0.0163578274760383,0,0.000406448990651673,0
"179","AMBRA1",0.323379043432558,0.0261837641550002,0.023125806297482,0.62731138611496,0.531469867893693,0.24358545558794,0.0259926417889053,0.0221224138754838,0.708299488747671,0.510458929856488,0.682949595788065,0.370797829304713,0.893763110034573,0.305125413505964,0.313196910713954,0.252692307692308,0,0.525470925470925,0,0.000769230769230769,0
"183","MAP3K8",0.257656108164923,0.00831302852228752,0.0335865462710812,0.700444317041709,0.501881935266254,0.197649419521284,0.0082174764703072,0.0296689121398882,0.76446419186852,0.55017205781424,0.693443546504337,0.327670863167172,0.967507150420315,0.174224612591953,0.440547219516408,0.411642743221691,0.149760765550239,0.655983772819473,0.195740365111562,0.000797448165869219,0
"188","ASH2L",0.39270868173348,0.00382244732189785,0.0581967604758947,0.545272110468728,0.508382314743554,0.210282383295905,0.00377466673037412,0.0579100769267524,0.728032873046968,0.495422651083498,0.614150482618399,0.422040121351529,0.982607882510894,0.128270969656936,0.390843690124942,0.0816433750131344,0.000210150257434065,0.669184820801124,0.000878425860857344,0.00115582641588736,0
"193","CSNK1A1",0.245712101667383,0.0151927762648703,0.00754861210644499,0.731546509961301,0.532589480885537,0.227079451531222,0.0161005207586833,0.0076441641584253,0.74917586355167,0.520346558185731,0.711748754260134,0.348071465470993,0.93544553367033,0.241342365528596,0.416868447986226,0.533368926855312,0,0.56152380952381,0,0.00302544936821498,0
"194","KAT2B",0.235226675584006,0.0163378397745187,0.0830745712511346,0.665360913390341,0.499160113929454,0.198729279128649,0.0165289256198347,0.0883294319973248,0.696412363254192,0.500797607196382,0.790404846627338,0.297590818112508,0.871718051581321,0.307447899560255,0.326824187596715,0.761598857958601,0.207708779443255,0.863729346970889,0.2,0.00628122769450393,0
"198","PDS5A",0.248674215278773,0.0200659309158664,0.0282356313601835,0.703024222445177,0.512823816153225,0.234484735559696,0.0204003630977975,0.0251301896708232,0.719984711671683,0.5138656009337,0.717671572380282,0.332758964495445,0.90724294465607,0.28755832079046,0.268679807490216,0.736969111969112,0.117760617760618,0.812318716942501,0.133765569015526,0.000321750321750322,0
"199","RGS11",0.235833731485905,9.55566172957477e-05,0.000668896321070234,0.763401815575729,0.515762863082143,0.317247969421882,9.55566172957477e-05,0.00062111801242236,0.682035355948399,0.512927591730433,0.69027829895031,0.330912003050056,0.999575010624746,0.0206123493939103,0.354101737234866,0.636712439418417,0,0.22404207362885,0,0.000201938610662359,0
"201","RPS12",0.248721991304763,0.0011466246237638,0.034733170894845,0.715398213176628,0.511308522961034,0.226076154985428,0.00119440064975395,0.0319143853614256,0.740815059003392,0.50161723885156,0.820675433721662,0.252443240163951,0.995532039064171,0.0652393154178635,0.365417382045892,0.685412120194729,0.123552123552124,0.743594470046083,0.140276497695853,0.000335739466174249,0
"202","ABL1",0.224282096612356,0.0213101438195805,0.0747288451431029,0.679678914424961,0.505297738698577,0.225285489034354,0.0224090974246261,0.0804625161259496,0.67184289741507,0.508411094109224,0.919222233674566,0.232633567913132,0.8384945060605,0.312208020545504,0.355158935451238,0.794600238663485,0.171688544152745,0.682877111240536,0.149242865463017,0.00894988066825776,0
"203","ZNF33A",0.23100812231247,4.77783086478739e-05,0.00272336359292881,0.766220735785953,0.536508819483189,0.225991399904443,4.77783086478739e-05,0.00262780697563306,0.771333014811276,0.503580263132628,0.517956675350456,0.414553630546234,0.999831598929648,0.0121120663698337,0.35531760997388,0.683016554261189,0,0.751776013372336,0,0,0
"209","SIRT3",0.206468255863947,0.0023408016051211,0.092246691826303,0.698944250704629,0.530238849719779,0.195433048296947,0.0023885730664501,0.0980748101084412,0.704103568528161,0.494839654104779,0.830578842181458,0.302481585501766,0.989100544951005,0.101342032476764,0.312382163413302,0.753411615360203,0.176451920025389,0.819179851469164,0.154504359057152,0.000317359568390987,0
"210","NEIL1",0.229060155764728,0.000143341774571169,0.0113717807826461,0.759424721678054,0.506392859349335,0.210330163887429,0.000191122366094892,0.0110850972335038,0.778393616512972,0.505086917444102,0.731872107849447,0.30012837529196,0.999335394059739,0.0250336514314269,0.356460548111303,0.680436941410129,0,0.708495040965934,0,0.000198609731876862,0
"211","RANBP9",0.291925465838509,0.00864787386526517,0.0527950310559006,0.646631629240325,0.506402166731027,0.203631151457238,0.00831342570473005,0.049259436215958,0.738795986622074,0.516115939324862,0.618671181025431,0.372768471438773,0.956711849674696,0.196669319306436,0.315889789537584,0.390751757706869,0,0.778306200841412,0,0.00229853975121687,0
"213","AXIN1",0.212613473483039,0.0136168179646441,0.0750597228858098,0.698709985666507,0.528267466780317,0.176254180602007,0.014763497372193,0.0874820831342571,0.721500238891543,0.550527543882373,0.884591715430165,0.27135683761915,0.925199836540951,0.25547395955166,0.350751545036295,0.738661592134475,0.225182366000634,0.778006519128495,0.170698232973066,0.00222010783380907,0
"215","ALPL",0.243442113813369,0.000238902957618615,0.194419226910029,0.561899756318983,0.51817271025642,0.175020306751398,0.000238902957618615,0.18018061063596,0.644560179655024,0.511906801622024,0.976342863610498,0.146666742737338,0.998733801832757,0.0341591913219838,0.36073808005436,0.208310611844258,0.0217035663649253,0.545503427880091,0.10337410942331,0,0
"216","FGFR2",0.145709917829161,0.00812153640359259,0.208532390598127,0.637636155169119,0.512929018690652,0.195203516147525,0.00797821517294095,0.240493025033442,0.556325243646092,0.513839249270468,0.938703926620234,0.209627085700227,0.970321589778693,0.167524267576529,0.385047457327594,0.594594594594595,0.214897824653922,0.191019704963928,0.00387638634650587,0.000922874093605801,0
"219","NUAK1",0.228630130441015,0.0301017726599455,0.00797935878446175,0.733288738114578,0.516973148400396,0.217162788475321,0.0296239667447083,0.00802713937598547,0.745186105403985,0.502572961753488,0.659998961356278,0.346808682552087,0.878010571779489,0.324229253896442,0.340878070653322,0.793443210318882,0,0.841740108756797,0,0.000716589036187746,0
"220","TFDP2",0.366967655630405,0.000143328077970474,0.0629210262290383,0.569967990062587,0.528064178618473,0.220199703788639,0.000143328077970474,0.0612966413453729,0.718360326788018,0.514776876538662,0.600639645695742,0.371343208918547,0.999575557071729,0.0205858736595818,0.352458841896111,0.0495500499944451,0,0.542493638676845,0,0.000111098766803688,0
"221","ABCB1",0.143375853996465,0.0014810568056949,0.27480770149539,0.580335387702451,0.488858180760236,0.114423582246429,0.00138550475371459,0.277722039080789,0.606468873919067,0.527033608896152,0.921470675788163,0.25490443390241,0.993721520572678,0.0777671855152649,0.30988058412499,0.842896174863388,0.323315118397086,0.882967099672211,0.292946461090203,0.000341530054644809,0
"224","FOXO1",0.150069255385203,0.0390695897215456,0.190332903472322,0.620528251420929,0.506010476817166,0.133161388928691,0.0380188183598414,0.191431437168649,0.637388355542819,0.511631671878097,0.887565108416726,0.282160286616028,0.842306139129351,0.361166598753611,0.321186612593068,0.85059786028949,0.283700440528634,0.873814541622761,0.265542676501581,0.00151038388923851,0
"225","ADRA2A",0.24525777629127,0.000382244732189785,0.148119833723542,0.606240145252998,0.513664500906969,0.203879784031726,0.000382244732189785,0.114768980839983,0.680968990396101,0.504372304915364,0.922047968787079,0.222615090109381,0.998411506982488,0.0386859289413703,0.410017406128453,0.243295716539255,0,0.581099296091059,0.180470271079826,0.00024268899405412,0
"227","ABCC2",0.229967987003679,0.00148119833723541,0.0993358497778202,0.669214964881265,0.499962556428941,0.331406182808543,0.00143341774571169,0.112332170672273,0.554828228773472,0.54141291042412,0.875210315402485,0.275931282329358,0.993978133274254,0.0748729998126847,0.364091070359164,0.482738697096634,0.133034811497906,0.0730921970591392,0,0.000144446049400549,0
"229","DNAJB6",0.307324764680587,0.00172010129485403,0.122652778441397,0.568302355583162,0.506658957627998,0.282861101820441,0.00167232070333031,0.120598213005877,0.594868364470352,0.554253079311337,0.833984130614125,0.253458745360813,0.994402287834066,0.0731561207289587,0.1464540403831,0.0758162700608744,0,0.0397452529779455,0,0.000442722744881018,0
"236","RABAC1",0.223899851880166,0.00286683549142338,0.0411390893019256,0.732094223326485,0.516307427768131,0.218022839122748,0.00305795785751828,0.040374599837546,0.738544603182187,0.51076905976088,0.775847293042377,0.295243749215073,0.985890128707947,0.115694338136201,0.294354282158459,0.701266274299982,0,0.69828216374269,0,0.000891742464776173,0
"237","WEE1",0.230938276323333,0.0100324861456144,0.0811675902923753,0.677861647238678,0.521139028696035,0.184454423848653,0.00979361742786165,0.0985572329447735,0.707194725778712,0.504713704035297,0.893872106971523,0.24769269942316,0.9620335101296,0.188530476068783,0.4087779610515,0.570517573780217,0.144742696129319,0.786098874204601,0.00473160385054658,0.00103811359928815,0
"241","GADD45A",0.219271007500119,0.0107008073376965,0.0745712511345722,0.695456934027612,0.495037678110079,0.209047914775713,0.0106530358763675,0.0735680504466632,0.706730998901256,0.496659069803782,0.885048502215734,0.263582024207192,0.958123207299984,0.196830204906292,0.449183405104429,0.721254901960784,0.233882352941176,0.787750447955693,0.211760873106369,0.00109803921568627,0
"242","MSX2",0.373578595317726,0.000573339703774486,0.0817009077878643,0.544147157190635,0.531537929102758,0.221834687052078,0.000525561395126613,0.0539417104634496,0.723698041089345,0.489928282652886,0.95008573794898,0.15755694412799,0.997548786646709,0.0469458018389446,0.461532811195138,0.010481081647626,0,0.762579975791112,0.182950025938094,0.000209621632952521,0
"243","WIPF1",0.229027326581311,0.00711828778903115,0.0196350085992738,0.744219377030384,0.503618345897448,0.195107968660424,0.00683164532772788,0.0181062488056564,0.779954137206191,0.535588619683213,0.81171621029285,0.247461485068303,0.975057359500926,0.154623540673871,0.401937827601705,0.824990661187897,0.0558460963765409,0.861267911419887,0.0651324359531046,0.00112065745237206,0
"246","C16orf70",0.428735247742367,0.000382244732189785,0.0118495866978833,0.55903292082756,0.503755992082344,0.301304410148598,0.000382244732189785,0.0121362702470257,0.686177074872187,0.542479043900341,0.636320943576882,0.419028140611274,0.997890095278193,0.0434450189917544,0.269172962464222,0.0325062303608192,0,0.214677222898904,0,0.000108354101202731,0
"249","KIF5B",0.244028282056182,0.00616281291802026,0.0357347601758074,0.71407414484999,0.51497777698012,0.192671507739346,0.00616281291802026,0.052981081597554,0.748184597745079,0.547327681593099,0.757638976729153,0.282638523438693,0.975423744583739,0.152921918216391,0.322534337081855,0.728654970760234,0.0918964076858814,0.757541263517359,0,0.00150375939849624,0
"253","RPN1",0.237230636915285,0.000430025323713508,0.0557599503081848,0.706579387452817,0.524737145961511,0.222848678866644,0.000430025323713508,0.0558077308997085,0.720913564909934,0.549876723231172,0.645067634175335,0.358014533365209,0.998619278685074,0.0362510441106195,0.313500992555954,0.529718286923954,0,0.424242424242424,0,0.000325679856700863,0
"258","CDC25A",0.217083890693675,0.0204471622396331,0.0680775845595261,0.694391362507166,0.490640558318378,0.1930059239442,0.0197783298299255,0.0584272883623161,0.728788457863558,0.537466033223022,0.865237905726859,0.281637825317684,0.919529154922446,0.267514262400205,0.459002783042061,0.656714084727216,0.254806940753478,0.812400915976748,0.183195349656509,0.00250117242457402,0
"260","ELAVL1",0.196875597171794,0.0269443913625072,0.11054844257596,0.665631568889738,0.524277948851408,0.180536976877508,0.0262755589527995,0.109210777756545,0.683976686413147,0.522897518996823,0.860622776768594,0.288323124156851,0.892522048146643,0.306037020599704,0.448070160453424,0.619659951421632,0.165023574796399,0.761602418745276,0.123053665910809,0.00128589798542649,0
"261","SMAD4",0.185466532893794,0.0087907887821891,0.165782810185849,0.639959868138168,0.524353682021938,0.181978882996512,0.00864746070421862,0.148583440829392,0.660790215469877,0.501633589671533,0.932357628533478,0.22169837346311,0.913245965578439,0.259866104902453,0.305519827622114,0.749469214437367,0.199575371549894,0.835211267605634,0.220985915492958,0.00490976645435244,0
"262","PARD3",0.301720019111323,0.00606784519827998,0.053798375537506,0.638413760152891,0.508901179450114,0.31371237458194,0.00606784519827998,0.0526994744386049,0.627520305781175,0.546292845593948,0.842808634657978,0.262180209913144,0.975460360455761,0.151625338119813,0.254400533503202,0.289376321353066,0,0.038866085171883,0,0.00132135306553911,0
"263","TIMP3",0.138416730328495,4.7746371275783e-05,0.223644003055768,0.637891520244461,0.533412912530634,0.133164629488159,4.7746371275783e-05,0.212280366692131,0.654507257448434,0.506770530017769,0.919525687333232,0.243228932750482,0.999858336874911,0.0119022319372687,0.373547892641652,0.774525316455696,0.312104430379747,0.851437258153676,0.281370923161968,0,0
"266","PDGFB",0.145340784257535,0.00128958303481874,0.264746620814825,0.588623011892821,0.500362441255363,0.145293021922912,0.00128958303481874,0.199025648373692,0.654391746668577,0.538250837175491,0.929869372383668,0.238047108235223,0.995373210996761,0.0656314337709816,0.401951656947284,0.554394519911761,0.127830024381749,0.831536760641238,0.323935876174682,0.00116103564379426,0
"277","F3",0.101499808941536,4.77646159724876e-05,0.330961024073366,0.567491402369125,0.525743975935194,0.124904470768055,0,0.278276652655713,0.596818876576232,0.525604681913808,0.96228919150191,0.181024705512453,1,0,0.3631613016591,0.607067918277195,0.170955273329652,0.863404809856652,0.320578130553252,0.000110436223081171,0
